9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,2.5,
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,1,2,0,0,,,4.25,
9,9,OKLAHOMA,40,2012,April,Tornado,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,,EF0
9,9,OKLAHOMA,40,2012,April,Tornado,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,,EF1
9,9,OKLAHOMA,40,2012,April,Tornado,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,,EF0
9,9,OKLAHOMA,40,2012,April,Tornado,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,,EF0
9,9,OKLAHOMA,40,2012,April,Tornado,C,153,WOODWARD,0,0,0,0,5.00K,0.00K,,EF1
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,4,
9,9,OKLAHOMA,40,2012,April,Tornado,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,,EF0
9,9,OKLAHOMA,40,2012,April,Hail,C,153,WOODWARD,0,0,0,0,0.00K,0.00K,3.5,
9,9,OKLAHOMA,40,2012,April,Hail,C,43,DEWEY,0,0,0,0,1.50K,0.00K,2.5,
9,9,OKLAHOMA,40,2012,April,Hail,C,43,DEWEY,0,0,0,0,0.00K,0.00K,1.5,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,0.00K,0.00K,1,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,0.00K,0.00K,2,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,10.00K,0.00K,1.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,39,CUSTER,0,0,0,0,0.00K,0.00K,1,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,5.00K,0.00K,2,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,0.00K,0.00K,1.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,147,WASHINGTON,0,0,0,0,0.00K,0.00K,1,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,0.00K,0.00K,1,
9,9,OKLAHOMA,40,2012,April,Hail,C,113,OSAGE,0,0,0,0,5.00K,0.00K,1.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,147,WASHINGTON,0,0,0,0,5.00K,0.00K,1.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,147,WASHINGTON,0,0,0,0,5.00K,0.00K,1.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,35,CRAIG,0,0,0,0,0.00K,0.00K,0.75,
9,9,OKLAHOMA,40,2012,April,Hail,C,143,TULSA,0,0,0,0,0.00K,0.00K,0.75,
10,10,OKLAHOMA,40,2012,April,Hail,C,25,CIMARRON,0,0,0,0,0.00K,0.00K,1,
